USER,SCORE,REVIEW,MECAB,SENT_SCORE,SCALING,NEW_RATE
구루미,5,커피베이커리 둘다 맛있어요,"커피,베이커리,둘,다,맛있,어요",1,2.272727273,3.636363636
Fang,5,너티 클라우드는 진하고 고소해요 라떼도 맛있어요,"너티,클라우드,는,진하,고,고소,해요,라떼,도,맛있,어요",3,2.727272727,3.863636364
cherry6882,4,가격대가 높은편인데 음료나 베이커리는 맛있어요,"가격대,가,높,은,편,인데,음료,나,베이커리,는,맛있,어요",1,2.272727273,3.136363636
fine,5,넛티클라우드 너무 맛잇어요,"넛,이,클라우드,너무,맛있,어요",1,2.272727273,3.636363636
yun****,5,맛있어요,"맛있,어요",1,2.272727273,3.636363636
seokj02,5,성수동 최애 맛집,"성수동,최애,맛집",2,2.5,3.75
disney98,5,맛있는 맛집,"맛있,는,맛집",2,2.5,3.75
breezebomb,3,공간이 여유있고 직원분들도 친절하십니다 다만 커피맛이 기대에 조금 못미쳐서 아쉽네요,"공간,이,여유,있,고,직원,분,들,도,친절,하,십니다,다만,커피,맛,이,기대,에,조금,못,미쳐서,아쉽,네요",1,2.272727273,2.636363636
breezebomb,4,편안한 공간 도렐,"편안,한,공간,도,를",1,2.272727273,3.136363636
Thrila,5,굳,굿,1,2.272727273,3.636363636
mylove7167,5,좋아요,"좋,아요",1,2.272727273,3.636363636
wjaudwls34,3,분위기는 좋지만 맛은 그다지 너티클라우드는 맛있어요,"분위기,는,좋,지만,맛,은,그다지,너티,클라우드,는,맛있,어요",1,2.272727273,2.636363636
umi,5,짱맛,짱맛,1,2.272727273,3.636363636
jyj****,4,너티클라우드 땅콩 아이스크림들어가서 고소한데 좀 달아요,"너티,클라우드,땅콩,아이스크림,들어가,서,고소,한데,좀,달,아요",1,2.272727273,3.136363636
가을,4,성수역에서 멀지 않은 위치에 숨어있는 카페 까눌레는 평범한 맛이지만 음료랑 같이 먹기 좋았습니다 다른 베이커리류와 시그니처 음료가 궁금해서 또 와볼 거 같아요,"성,수역,에서,멀,지,않,은,위치,에,숨,어,있,는,카페,카눌레,는,평범,한,맛,이,지만,음료,랑,같이,먹,기,좋,았,습니다,다른,베이커리,류,와,시그니처,음료,가,궁금,해서,또,와볼,거,같,아요",0,2.045454545,3.022727273
오늘하루도,5,굿,굿,1,2.272727273,3.636363636
오늘하루도,5,굿,굿,1,2.272727273,3.636363636
sangwon0924,5,아가씨가 친절하네요,"아가씨,가,친절,하,네요",1,2.272727273,3.636363636
anyeung,4,도렐 은 넛티클라우드 커피가 유명하지만 제주본점에서 먹었을때 별로였던지라 이곳에선 베이커리랑 아메리카노 마셨습니다 커피가 고소하고 진해서 맛있네요 빵종류도 괜찮았으나 몇몇빵에 먼지 쌓인게 보이더라구요 오픈되있고 밝은 햇살이 들어오니 더 잘보였던거같아요 성수쪽 괜찮은카페 는 다들 복잡거려서 가기 싫은데 이곳은 매장 자체가 넓고 띄엄띄엄 앉을수있어서 좋았습니다,"도,를,은,넛,이,클라우드,커피,가,유명,하,지만,제주,본점,에서,먹,었,을,때,별로,였,던지라,이곳,에선,베이커리,랑,아메리카노,마셨,습니다,커피,가,고소,하,고,진해서,맛있,네요,빵,종류,도,괜찮,았,으나,몇몇,빵,에,먼지,쌓인,게,보이,더라고요,오픈,돼,있,고,밝,은,햇살,이,들어오,니,더,잘,보였,던,거,같,아요,성수,쪽,괜찮,은,카페,는,다,들,복잡,거려서,가,기,싫,은데,이곳,은,매장,자체,가,넓고,띄엄띄엄,앉,을,수,있,어서,좋,았,습니다",2,2.5,3.25
미자얏얏,5,층고도 높고 맛도 좋았어요 라떼가 고소해요,"층고,도,높,고,맛,도,좋,았,어요,라떼,가,고소,해요",2,2.5,3.75
lala,5,짱맛 너티클라우드,"짱맛,너티,클라우드",1,2.272727273,3.636363636
오늘하루도,5,시그니처 너티클라우드 맛있어요  땅콩향 가득 그리고 같은 건물에 있는 스탭밀에서 식사하고 가면 할인됩니다,"시그니처,너티,클라우드,맛있,어요,땅콩,향,가득,그리고,같,은,건물,에,있,는,스탭,밀,에서,식사,하,고,가,면,할인,됩니다",3,2.727272727,3.863636364
sangwon0924,4,무난,무난,-1,1.818181818,2.909090909
호로롤,4,굳,굿,1,2.272727273,3.136363636
jh,5,너티클라우드는 진짜 어디서 맛볼수 없는 커피에요 완전 맛있어요,"너티,클라우드,는,진짜,어디,서,맛볼,수,없,는,커피,에,요,정말,맛있,어요",1,2.272727273,3.636363636
lynn9810,5, 맛있어요,"맛있,어요",1,2.272727273,3.636363636
콩,4,맛있는데 아이스 음료 양이 너무 적어요 ,"맛있,는데,아이스,음료,양,이,너무,적,어요",1,2.272727273,3.136363636
오늘하루도,5,커피가 진해요,"커피,가,진해,요",1,2.272727273,3.636363636
러블리히블리,5,도렐 커피 맛있어요 자주오는 곳 커피맛이 진해요,"도,를,커피,맛있,어요,자주,오,는,곳,커피,맛,이,진해,요",2,2.5,3.75
써니빠,4,시그니쳐 커피 종류 맛나요 ,"시그니처,커피,종류,맛나,요",1,2.272727273,3.136363636
달자,5,감사합니다 잘먹었네요,"감사,합니다,잘,먹,었,네요",2,2.5,3.75
gra****,4,샌드위치 맛있어요 카프레제 신선쓰,"샌드위치,맛있,어요,카프레,제,신선,쓰",2,2.5,3.25
다솜,5,아침엔 샌드위치로 시작 10시 이전에 구매하면 삼십프로 할인들어가요  카프레제 존맛탱 ,"아침,엔,샌드위치,로,시작,10,시,이전,에,구매,하,면,삼,십,프로,할인,들어가,요,카프레,제,존맛,탱",2,2.5,3.75
gra****,5,커피도 맛있는데 월간 썸머씨리즈도 맛있어요 이근처 빵집 중 괜찮은 편,"커피,도,맛있,는데,월간,서머,시리즈,도,맛있,어요,이,근처,빵집,중,괜찮,은,편",1,2.272727273,3.636363636
다솜,5,도렐 커피 유명한거 원래 알았고 케이크가 나왔길래 먹어봤는데 존맛탱이네여 ,"도,를,커피,유명,한,거,원래,알,았,고,케이크,가,나왔,길래,먹,어,봤,는데,존맛,탱,이,네여",1,2.272727273,3.636363636
올리브나무,4.5,갈때마다 커피맛의 편차가 있긴 한데 대체로 중상은 됨 커피맛있어서 가는 집,"갈,때,마다,커피,맛,의,편차,가,있,긴,한데,대체로,중상,은,됨,커피,맛있,어서,가,는,집",0,2.045454545,3.272727273
Simon Shin,5,커피 맛나요,"커피,맛나,요",1,2.272727273,3.636363636
jkj****,5,제주가고싶음  맛잇어어 ,"제주,가,고,싶,음,맛있,어,어",1,2.272727273,3.636363636
하와,5,너티클라우드 강추에요 제주도 도렐가고싶당,"너티,클라우드,강추,에,요,제주도,도렐,가,고,싶,당",1,2.272727273,3.636363636
hbin0503,5,맛있어요 너티클라우드,"맛있,어요,너티,클라우드",1,2.272727273,3.636363636
jkj****,5,제주도 가고싶어요 ,"제주,도,가,고,싶,어요",0,2.045454545,3.522727273
dlwovlf2,4,맛있어요,"맛있,어요",1,2.272727273,3.136363636
뚜정,3,성수역에서 가깝고 커피 맛은 보통이예요,"성,수역,에서,가깝,고,커피,맛,은,보통,이,에요",-1,1.818181818,2.409090909
망고동쿠,5,맛나요,"맛나,요",1,2.272727273,3.636363636
해피짱,3.5,좋아요,"좋,아요",1,2.272727273,2.886363636
윤보영,5,케익이 너무 맛있어용,"케이크,가,너무,맛있,어요",1,2.272727273,3.636363636
focuson,5,무료 주차 30분 지원되어서 좋았습니다 예약한 시간에 맞게 케익도 준비되었구요,"무료주차,30,분,지원,되,어서,좋,았,습니다,예,약한,시간,에,맞,게,케이크,도,준비,되,었,고요",3,2.727272727,3.863636364
kyn0105,5,너무 예쁜 파티했어요,"너무,예쁜,파티,했어요",1,2.272727273,3.636363636
생긋,5,예쁜데 맛도 좋았어요 ,"예쁜데,맛,도,좋,았,어요",2,2.5,3.75
스파클링,5,아 역시나 제주에서 먹던 그 맛 그대로 입니다 시그니처 너티클라우드를 처음 마셔 봤는데 엄청 맛있습니다 그런데 두 번은 못마시겠더라구요 맛은 있지만 조리x견과류 맛이 잘 어우러진 맛입니다 당근빵과 현무암빵은 최고 입니다 ,"아,역시,나,제주,에서,먹,던,그,맛,그대로,입니다,시그니처,너티,클라우드,를,처음,마셔,봤,는데,엄청,맛있,습니다,그런데,두,번,은,못,마시,겠,더라고요,맛,은,있,지만,조리,x,견과,류,맛,이,잘,어우러진,맛,입니다,당근,빵,과,현무암,빵,은,최고,입니다",4,2.954545455,3.977272727
해일리심,5,시그니쳐 메뉴인 너티 클라우드 넘나 맛보고 싶었던 것 역시 실망시키지 않는 맛크으,"시그니처,메뉴,인,너티,클라우드,넘,나,맛보,고,싶,었,던,것,역시,실망,시키,지,않,는,맛,크으",0,2.045454545,3.522727273
호비시,5,너티클라우드 짱,"너티,클라우드,짱",1,2.272727273,3.636363636
정달,5,성수카페 도렐 제주도에서 먹고 반해서 육지3호점 방문 너티크라우드 존맛,"성수,카페,도,를,제주도,에서,먹,고,반해서,육지,3,호,점,방문,너,티크,라우,드,존맛",2,2.5,3.75
뭉스,4,좌석이 많고 좋아요 인스타유명카페같아요,"좌석,이,많,고,좋,아요,인스타,유명,카페,같,아요",2,2.5,3.25
euna,5,너티클라우드 조오온맛,"너티,클라우드,조이온,맛",0,2.045454545,3.522727273
상식녀,4,좀 비싸지만 빵이 맛있어요 다만 평일은 인근 어디든 주차가 넘 힘듭니다,"좀,비싸,지만,빵,이,맛있,어요,다만,평일,은,인근,어디,든,주차,가,너무,힘듭니다",0,2.045454545,3.022727273
pum****,4,커피 굿 빵 빵도 구웃,"커피,굿,빵,빵,도,굿",2,2.5,3.25
fly away,4,성수동에서 제일 핫하다는 카페라 가봤습니다 일단 너티클라우드는 정말 다른 데서 맛볼 수 없는 진하고 매력적인 아인슈페너 같아요 근데 다 마시고 나면 목말라요 아아는 무난하지만 산미 없는 맛이라 좋았습니다 너티클라우드 6000 아이스아메리카노 4000,"성수동,에서,제일,핫,하,다는,카페,라,가,봤,습니다,일단,너티,클라우드,는,정말,다른,데,서,맛볼,수,없,는,진하,고,매력적,인,아인,슈페너,같,아요,근데,다,마시,고,나,면,목,말라요,아이스,아메리카노,는,무난,하,지만,산미,없,는,맛,이,라,좋,았,습니다,너티,클라우드,6000,아이스,아메리카노,4000",2,2.5,3.25
절약미녀,5,신메뉴 도전 옐로우페즈 자스민차에 레몬시럽이 들어가있어 상큼해요,"신,메뉴,도전,옐로,페즈,재스민,차,에,레몬,시럽,이,들어가,있,어,상큼,해요",1,2.272727273,3.636363636
nyangnyang,5,분위기 좋아요 커피도 맛있습니다,"분위기,좋,아요,커피,도,맛있,습니다",2,2.5,3.75
절약미녀,5,찐드하고 달달한 땅콩맛 커피 너티클라우드와 초코파우더 팡팡 도렐모카가 시그니처 메뉴 반드시 한번은 마셔봐야해요 인테리어도 성수동 분위기와 넘나잘어울리고 도레루베이커스와 골목길로 마주보고 있어요 빵도 모두다 맛있어요 오전9시존은 커피가 30할인 오전 10시까지 베이커리 20할 인도 되서 아침 출근길에 자주들러 아침도 해결,"찐다,하,고,달달,한,땅콩,맛,커피,너티,클라우드,와,초코,파우더,팡팡,도,를,모카,가,시그니처,메뉴,반드시,한,번,은,마셔,봐야,해요,인테리어,도,성수동,분위기,와,넘,나,잘,어울리,고,도,레,루,베이커,스와,골목길,로,마주,보,고,있,어요,빵,도,모두,다,맛있,어요,오전,9,시,존,은,커피,가,30,할,인,오전,10,시,까지,베이커리,20,할,인도,돼서,아침,출근길,에,자주,들러,아침,도,해결",3,2.727272727,3.863636364
88p****,4,체인점인데 제주도에서 마시고 반해서 서울에 입점해서 찾아갔어요 여전히 고소하고 맛있는 제주도에서 마셨던 그 맛이였어용,"체인점,인데,제주도,에서,마시,고,반해서,서울,에,입점,해서,찾아갔,어요,여전히,고소,하,고,맛있,는,제주도,에서,마셨,던,그,맛,이,었,어요",3,2.727272727,3.363636364
aliceboa,4,도랠 성수,"노랠,성수",0,2.045454545,3.022727273
sso****,4,너티클라우드 신기한맛,"너티,클라우드,신기,한,맛",1,2.272727273,3.136363636
아이니,5,제주도에 있던 도렐이 서울 성수동에도 생기다니 친구의 강력 추천으로 도렐 육지 3호점에 방문할 수 있게 되었는데 첫 방문이라면 너티클라우드를 추천드립니다 고소하고 조금 달달한 표현하기 어려운 맛인데 너무 맛있어요 저는 재방문이라 빵과 라떼를 시켰는데 역시나 맛있었습니다 육지에 더 많은 도렐 커피가 생길 수 있기를,"제주도,에,있,던,로렐,이,서울,성수동,에,도,생기,다니,친구,의,강력,추천,으로,도,를,육지,3,호,점,에,방문,할,수,있,게,되,었,는데,첫,방문,이,라면,너티,클라우드,를,추천,드립니다,고소,하,고,조금,달달,한,표현,하,기,어려운,맛,인데,너무,맛있,어요,저,는,재,방문,이,라,빵,과,라떼,를,시켰,는데,역시,나,맛있,었,습니다,육지,에,더,많,은,도,를,커피,가,생길,수,있,기,를",9,4.090909091,4.545454545
궁디팡팡,5,분위기깡패,"분위기,깡패",1,2.272727273,3.636363636
10..Glow,,,,,,
Irene MJ Kim,5,옥상 가기 좋은 계절입니다 내부 좌석보다 실외가 좋습니다 옥상 계단은 외부에 있으며 카운터에서 조금 먼 편입니다,"옥상,가,기,좋,은,계절,입니다,내부,좌석,보다,실외,가,좋,습니다,옥상,계단,은,외부,에,있,으며,카운터,에서,조금,먼,편,입니다",2,2.5,3.75
2ko****,0.5,커피맛 보통 디저트 이쁜데 너무 달아요 케익에 붙어있는 테이프 못 빼요 빼려다가 케익 부셔져요 가져가서 빼달라고 했는데 직원분도 못 하셔서 결국은 가위로 케익 부셔져있는데 아무말도 없고 귀찮은 느낌으로 다시 주셨습니다 기년일에 케익 사진도 찍고 먹으려했는데 느낌이 너무 안 좋았어요 차리도 깨끗하지 않았어요 왜 사람이 많은지 모르겠어요 다시는 안 갈것같습니다,"커피,맛,보통,디저트,이쁜데,너무,달,아요,케이크,에,붙,어,있,는,테이프,못,빼,요,빼,려다가,케이크,부서져,요,가져가,서,빼,달,라고,했,는데,직원,분,도,못,하,셔서,결국,은,가위,로,케이크,부서져,있,는데,아무,말,도,없,고,귀찮,은,느낌,으로,다시,주,셨,습니다,기년,이,에,케이크,사진,도,찍,고,먹,으려,했,는데,느낌,이,너무,안,좋,았,어요,차리,도,깨끗하지,않,았,어요,왜,사람,이,많,은지,모르,겠,어요,다시,는,안,갈,것,같,습니다",1,2.272727273,1.386363636
Jayla,3.5,커피는 맛있어요,"커피,는,맛있,어요",1,2.272727273,2.886363636
Ellen,4,레몬케익이 좀 아쉬웠지만 까눌레는 맛있었음,"레몬,케이크,가,좀,아쉬웠,지만,카눌레,는,맛있,었,음",0,2.045454545,3.022727273
쁠희,5,디저트 맛집에 분위기도 너무 좋아요 옥상도 엄청 넓어서 좋았어요,"디저트,맛집,에,분위기,도,너무,좋,아요,옥상,도,엄청,넓어서,좋,았,어요",4,2.954545455,3.977272727
배나윤,5,분위기 좋고 아늑하고 케이크도 맛있어요,"분위기,좋,고,아늑,하,고,케이크,도,맛있,어요",3,2.727272727,3.863636364
김민경,5,쇼파가 너무 편해서 자꾸 가게돼요,"소파,가,너무,편해서,자꾸,가,게,돼요",1,2.272727273,3.636363636
sop****,5,정말 특이하고 맛있습니다 커피가 일단 진하고 맛있어서 아인슈페너 크림 단호박라떼 단호박이랑 잘 어울려요,"정말,특이,하,고,맛있,습니다,커피,가,일단,진하,고,맛있,어서,아인,슈페너,크림,단호박,라떼,단호박,이랑,잘,어울려요",3,2.727272727,3.863636364
튠튜,5,굿맛,"굿,맛",1,2.272727273,3.636363636
배나윤,5,앙버터랑 크림 크로아상이 젤 맛있네요,"앙,버터,랑,크림,크루아상,이,젤,맛있,네요",1,2.272727273,3.636363636
오드리될뻔,3.5,무화과 케이크는 처음 먹는데 맛있어요,"무화과,케이크,는,처음,먹,는데,맛있,어요",1,2.272727273,2.886363636
몽수,5,분위기도 좋고 직원분도 친절해서 기분좋게 마시고 가요,"분위기,도,좋,고,직원,분,도,친절,해서,기분,좋,게,마시,고,가요",3,2.727272727,3.863636364
하고싶은거다해,4,굿 ,굿,1,2.272727273,3.136363636
soo****,4,좋아요,"좋,아요",1,2.272727273,3.136363636
emfro123,5,번창하세요,"번창,하,세요",1,2.272727273,3.636363636
리즈진,4,음료  케이크 맛있어요 테이블 간 간격이 좁은 편이에요,"음료,케이크,맛있,어요,테이블,간,간격,이,좁,은,편,이,에요",1,2.272727273,3.136363636
