,INDEX,USER,SCORE,REVIEW,SENT_SCORE,SIGN,POS/NEG,,
1486,5409,하나씨,4,"커피,는,별로,빵,은,좋,음,사람,이,많,아,아메리카노,도,10,분,넘,게,기다림,가까우,면,빵,먹,으러,자주,갈,것,같,음,일찍,가,지,않,으면,앉,을,자리,도,없,음,화장실,은,다소,오래,되,어,변기,가,자주,막힌다,고,공지,가,되,어,있,음,이용,하,는,사람,이,많,아서,화장실,도,지져,분,빵,은,살짝,비싼가,싶,지만,맛,은,있,음,근데,슈,틀,렌,손발,다만,한,빵,이,15000,원,독일,식,빵,이,있,는데,폭리,라는,생각,이,듦,매력적,이,라는,평,이,있,어,궁금,해서,샀,는데,생소,하,고,맛없,지,는,않,은데,어정쩡,한,맛,을,매력,있,다는,표현,은,좋,은,의미,로,쓰인,듯,한,함,개인,적,으로,가격,이,너무,창렬,하,지,않,나,굿,이,두,번,은,안,사,먹,을,것,같,음,공정,이나,재료,가,좋,다고,하,는데,견,과류,가,많,은,것,도,아니,고,쓸데없,는,인쇄물,과,상자,에,천,까지,넣,어,포장,이,과함,78,천,원,까지,내려야,함",4,1,-1,F,
1487,5254,1004,1.5,"구성비,100",0,0,1,F,
1488,746,ewa****,5,"단점,집,이랑,멀,다,끝",-1,-1,1,F,
1489,6393,Cysl,4,"라테,맛집,빵,도,맛있,어요",2,1,1,T,
1490,1368,mar****,5,"맛있,어요,싱싱,하,고,배,도,든든,하,고,겨울,에,먹,으면,약간,춥,긴,했,는데,진짜,맛있,어요",3,1,1,T,
1491,3428,Jwan,4,"앞,에,17,잔,구매,한,분,땜,에,오래,걸렸,지만,편해요",1,1,1,T,
1492,2286,아영,5,"디저트,류,는,웬만,해서,다,맛있,어요,특히,케이크,류,가,맛있,었,습니다",2,1,1,T,
1493,6013,fine,5,"맛있,어요",1,1,1,T,
1494,5410,jooyeon,5,"성수,카페,하,면,어니언,이,죠,드래건,볼,하나,구입,하,여,호사,스럽,게,핸드,드립,한,잔,일,주일,피로,가,풀리,네",-1,-1,1,F,
1495,5027,안셋흔,3.5,"어니언,은,항상,친절,하,고,맛있,어요",2,1,1,T,
1496,1157,나무늘보,5,"지금,까지,먹,어,본,크로,플,중,에,제일,맛있,는,크로,플",1,1,1,T,
1497,8520,레레로,5,굿,1,1,1,T,
1498,2672,alghk0410,5,"푸딩,맛나,요,보들보들",2,1,1,T,
1499,7085,조녜린,5,"짱,커",1,1,1,T,
1500,3744,tie****,3.5,"밀크티,가,너무,밍밍,해요",-1,-1,-1,T,
1501,6496,84seglo,3.5,"커피,맛,이,환상,은,아닌데,가격,은,프라이드,넘치,게,책정",-1,-1,-1,T,
1502,5876,sj5dn,4.5,"커피,가,정말,맛있,음,하지만,노약자,에게,는,불편,한,공간",0,0,0,T,
1503,2548,도라지꽃,5,굿,1,1,1,T,
1504,3673,MINI,4,"좋,아요",1,1,1,T,
1505,8524,sindy,5,"성수동,핫플,아르코",1,1,0,F,
1506,4201,Heeeee0,5,"케이크,포장,해,와서,먹,었,는데,포장,도,보,냉제,넣,어서,꼼꼼,하,게,해,주,시,고,너무,맛있,게,친구,들,과,먹,었,습니다,다음,에,는,매장,방문,해서,먹,을게요",1,1,1,T,
1507,7554,라떼광,5,"매력적,인,공간,코로나,로,내부,에서,커피,를,마실,수,없,어서,아쉬워,요",0,0,1,F,
1508,2833,지니,5,굿,1,1,1,T,
1509,8738,랄라리요,3,"구경,할,거리,가,많,아서,좋,았,어요,근데,커피,는,노마",2,1,0,F,
1510,4121,lulu,5,"맛있,어요",1,1,1,T,
1511,1765,꾸꾸미,4,"맛있,어요,많이,달,지,않,아서,건강,한,느낌,이,었,습니다",1,1,1,T,
1512,7978,iebboz,4.5,"빵,커피,다,맛있,어요",1,1,1,T,
1513,7940,imsjy92,4,"커피,는,평범,한데,빵,이,맛있,어요,넓,은,것,같,은데,생각,보다,앉,을,자리,는,많,지,않,아서,아쉽,주말,에,는,사람,너무너무,많,음",2,1,-1,F,
1514,8430,eeeeeo,3,"두,번,째,방문,쏘쏘,친절,함",0,0,1,F,
1515,421,silvia,2,"왜,인기,있,는지,모르,겠,어요,바게트,가,세상,너무,딱딱,해서,물어뜯,기,도,힘들,어서,가위,로,조각조각,잘라,먹,었,어요",-2,-1,-1,T,
1516,2377,민트,5,"너무,맛있,어요,건강,건강",1,1,1,T,
1517,7371,모나,3,"11,시,20,분,쯤,갔,는데,직원,분,들,이,오픈,준비,에,바빠,하,시,는,건,이해,하,지만,손님,대응,이,불친절,했,습니다,주문,하,기,꺼려,졌어요",-1,-1,-1,T,
1518,748,채하,4,"맛있,어요",1,1,1,T,
1519,2799,ㅊ,4,"좋,아요",1,1,1,T,
1520,4193,오늘,5,"초코,딸기,케이크,정말,맛있,어요,카페,도,예뻐요",2,1,1,T,
1521,8339,ysp****,4.5,"좋,아요",1,1,1,T,
1522,7968,sup****,3,쏘쏘,-1,-1,-1,T,
1523,8113,dia****,4,"분위기,좋,아요",1,1,1,T,
1524,4994,3d홀릭,5,"빵,존맛",1,1,1,T,
1525,2325,효자동불효자,5,"마,있,네,유",0,0,1,F,
1526,5666,레센,5,"커피,도,맛있,는,분위기,좋,은,투썸",2,1,1,T,
1527,7062,rnrn,3.5,"음식,맛,은,가격대,별로,분위기,는,좋,아요",0,0,0,T,
1528,8493,idontknowwhour,5,"내부,예쁘,고,좋,아요",2,1,1,T,
1529,5918,쏘,4,"쑥,라테,맛있,네요",1,1,1,T,
1530,8381,이매다,4,"좋,아요",1,1,1,T,
1531,1198,랄랄라,5,"소문,으로,만,듣,던,전설,의,새들러,하우스,와플,바질,이랑,치즈,와,플,둘,다,존맛,입니다,가,오픈,이,라,테이크아웃,해서,가게,앞,에서,서,서,먹,었,는데,너무,맛있,어서,깜놀,했,어요,성,수점,도,얼른,정식,오픈,해,주,세요,현기증,나,요",-1,-1,1,F,
1532,3909,고도리야,4,"빵,맛집,에,그,타르트,도우,빵,부분,너무,맛나,요",2,1,1,T,
1533,1885,LiBerte,4,굿,1,1,1,T,
1534,894,S2,3,"먹,을,만,해요",0,0,0,T,
1535,8049,197****,5,"분위기,가,좋,아요",1,1,1,T,
1536,5767,밍켱,5,"좋,아요",1,1,1,T,
1537,3961,냐오미,5,"좋,아요,별로,안,붐볐,어요,친절,하,기,도,합니다",1,1,1,T,
1538,478,지효니,5,"직원,분,들,너무,친절,하,셨,고,무엇,보다,패키지,도,이쁘,고,잠봉,뵈,르,가,진짜,맛있,었,어요,바게트,가,좀,딱딱,하,긴,하,지만,자극,적,이,지,않,고,담백,해서,맛있,더라고요,또,먹,고,싶,네요",4,1,1,T,
1539,4368,댕이,5,"케이크,맛집,이,에요",1,1,1,T,
1540,2523,세일러문,5,"외부,테라스,에,냥,이,가족,있,는데,너무,귀여웠,어요",1,1,1,T,
1541,1666,Sarah,5,"역시,스무디,보율,최고",2,1,1,T,
1542,7839,rkdrkwl,4.5,"맛있,어요",1,1,1,T,
1543,4578,11411004,3,"사람,많,고,일부,자리,는,의자,가,딱딱,해요,리얼,초코,핵,진함",-1,-1,0,F,
1544,4085,유아쏘뷰티풀,4,"공간,도,넉넉,하,니,크,고,아늑,한,조명,이,굿,입니다,케이크,가,맛있,어요",4,1,1,T,
1545,2056,aloaloee,3,"음료,가,맹,맛,이,에요,비싸,고",-1,-1,-1,T,
1546,4568,hbdme3d,4,"주문,받,는,분,이,좀,불친절,하,네요,분위기,는,괜찮,아요",-2,-1,0,F,
1547,5890,moj****,5,"바로,앞,에,서울숲,이,있,어서,좋,아요,음료,의,종류,가,다양,하,진,않,아요,내부,깔끔,하,고,바로,옆,에,빵집,붙,어,있,어서,디저트,같이,먹,기,에,도,좋,아요,주말,에,가,면,사람,짱,많,아요",6,1,1,T,
1548,5306,tjd****,5,"빵,이,진짜,너무,맛있,는,어니언,이,에요",1,1,1,T,
1549,8312,오늘하루도,5,"마카롱,분수,뷰,맛집",1,1,1,T,
1550,8259,pur****,3,"케이크,맛있,어요",1,1,1,T,
1551,6642,이냐냐,4,"신기,한,곳,느낌,좋,다",2,1,1,T,
1552,5282,drumer8th,4,"성수동,핫플레이스,빵,도,정말,맛있,어요",2,1,1,T,
1553,3257,젤리덕후,4,"친절,해요,매번,이용,합니다",1,1,1,T,
1554,3538,서누짱,3,"가격,에,비해,so,so,입니다,땅콩,맛,이,더,진하,면,좋,을,것,같,아요",2,1,-1,F,
1555,4767,12345,5,"사람,이,엄청,많,았,어요,빵,은,맛있,는,건,맛있,었,어요",3,1,1,T,
1556,3885,투영스,4,"sns,에,핫,한,곳,이,라고,해서,방문,커피,는,맛있,었,고,스콘,은,그다지",1,1,0,F,
1557,370,안녕하세요,5,"굿,굿",2,1,1,T,
1558,5549,dms****,4,"예쁜,케이크,도,많,고,친절,하,셨,어요",3,1,1,T,
1559,291,욱,5,"진짜,성수동,가,면,꼭,들르,세요,커피,도,맛있,고,크림치즈,브레드,토마토,도,존맛,탱,레몬,바질,아이스크림,이나,슬러시,는,제,최애",3,1,1,T,
1560,3701,dohee1027,5,"너티,클라우드,넘,나,맛있,어요",1,1,1,T,
1561,3278,lhk****,5,"클,라임,맛있,었,어요",1,1,1,T,
1562,5469,엘루나쭐,3,"사람,이,너무,많,지만,빵,은,맛나,요",2,1,1,T,
1563,2214,랄라,5,"빵,이,너무,맛있,어요",1,1,1,T,
1564,2231,귀각시,3.5,"조금,좁,고,입,구,찾,기,가,가정집,을,개조,했,네요,좋,아요",1,1,0,F,
1565,2434,lab****,4,"케이크,가,맛있,습니다",1,1,1,T,
1566,1224,mar****,5,"성수동,에,생겨서,너무,좋,아요,약간,불,친절,한,느낌,이,잇,긴,하,지만,맛있,어요",3,1,1,T,
1567,1686,시작,5,"가게,는,넓,은,데,앉,을,자리,가,많,지,는,않,아요,건강,하,고,맛있,는,샐러드,를,먹,을,수,있,어요",3,1,1,T,
1568,4540,Benn,5,"와우,맛나,요",1,1,1,T,
1569,7321,이클립스,4.5,11,0,0,0,T,
1570,3700,Evelyn,5,"로렐,이,잠실,에,생겨서,좋,아요",1,1,1,T,
1571,2354,븅화,5,"쌀,다쿠아즈,맛있,어요,디저트,류,별로,안,좋아하,는,데,맛있,네요",2,1,1,T,
1572,7773,yesol2289,4,"넓,고,사진,찍,기,좋,았,지만,음료,맛,은,그저,그랬,어요",0,0,0,T,
1573,3773,lala,5,"짱맛,너티,클라우드",1,1,1,T,
1574,1895,pig****,4,"분위기,좋,고,예뻐요,직원,분,들,이,친절,합니다",3,1,1,T,
1575,2312,Sanny,5,"백설기,케이크,진짜,맛있,습니다,원래,디저트,시키,면,남기,는데,빛,의,속도,로,먹,어,버렸,어요,쌀,아,떼,도,고소,하,니,진짜,맛있,더라고요,집,이랑,가까우,면,자주,올,텐데,너무,슬퍼요,앙,버터,다쿠,아주,도,여기,가,제일,맛나,요",4,1,1,T,
1576,2120,로지,4,"커피,양,이,적,지만,빵,이,맛있,어요,1,층,은,시끄러움",0,0,0,T,
1577,8337,지또,4,"카페,안,이,통창,으로,탁,트여,있,어서,밝,고,좋,았,어요,디저트,가,맛있,습니다,음료,가격,이,좀,센데,맛,은,쏘쏘",1,1,0,F,
1578,1361,lls****,4.5,"항상,잘,먹,고,있,습니다,다만,개별,제품,마다,냉동,포장,비용,을,받,으시,던데,2,개,는,한,포장,으로,되,더라고요,이럴,경우,에,는,비용,을,한,번,만,받,아야,하,지,않,을까요",1,1,-1,F,
1579,4470,유리,4,"성수,오,면,꼭,감",0,0,1,F,
1580,5789,두두,5,"커피,깔끔,하,고,너무,맛있,어요,쑥,라테,도요",2,1,1,T,
1581,953,Lee,5,"바질,크,로,플,대파,크림치즈,너무,맛있,어요",1,1,1,T,
1582,2440,아쥬아 홈,4,"괜찮,아요,다른,맛,이,궁금,해요,무화과,를,다음,엔,꼭",-1,-1,1,F,
1583,3838,ilovemeem,4.5,"너무,좋,아요,분위기,짱",2,1,1,T,
1584,2708,또코,3,"좋,아요",1,1,1,T,
1585,4561,단미,5,"사진,스폿,감성,카페,내,가,시킨,리얼,초코,너무,맛있,다,플레인,스콘,딸기,잼,환상,티라미수,타르트,미쳤,다,1,인,1,빵,다,이루,었,다,우드,와,시멘트,그리고,천,쪼가리,너무,좋,다,내,스타일,카페,또,와야,딩",2,1,1,T,
1586,938,swe****,5,"동네,에,있,어서,자주,가,고,있,어요,다,괜찮,은데,오리지널,이,제일,맛있,네요",0,0,1,F,
1587,7012,소빡이,5,"더,할,나위,없이,세련되,고,좋,은,카페,오늘,날씨,에,테라스,너무너무,좋,았,어요",2,1,1,T,
1588,6046,룰루랄라,2,"굿,이,다시,는,안,올,것,같,은,곳,직원,분,은,불,친절,한,편,정말,귀찮,다는,표정,으로,대응,하,셔서,머쓱,좌석,도,다,딱딱,하,고,허리,파스,낙,이,고,라테,도,우유,비린내,가,났,고,쓰,기,만,했,는데,6,천,원,이,고,장소,도,협소,하,고,분위기,도,그저,그랬,습니다,위층,창가,자리,아니,면,그냥,그런,것,같,아요",-4,-1,-1,T,
1589,3948,everything,5,"분위기,도,좋,고,친절,하,고,맛있,고,공부,하,기,에,도,좋,아요",4,1,1,T,
1590,5473,jack8900,5,"가장,유명,한,빵,은,팡,다르,지만,다른,빵,모두,맛있,어요,커피,는,ethiopia,와,coke,중,에,선택,가능,하,고,커피,메뉴,외,에,도,밀크티,와,다른,음료,도,있,습니다,주차,공간,은,따로,없,고,바로,앞,거주자,우선,지역,에,주차,할,경우,견인,될,수,있,습니다",1,1,1,T,
1591,3384,aliceboa,4,굿,1,1,1,T,
1592,8088,m1,2,"제일,기본,인,아메리카노,구성비,별,로,5,천,원,인데,프랜차이즈,커피,집,보다,맛,이,없,어요,한번,간,걸로,만족,해야지,물,멍,때리,기,말,곤,특색,없,는,집",2,1,-1,F,
1593,3119,인어나라,4.5,"역시,스타,벅스,예요",1,1,1,T,
1594,1478,봄토낑,4.5,"일단,직원,분,들,너무,친절,해서,좋,고,요,양,도,많,아서,저,는,포장,해서,2,번,나눠,먹,었,네요,사진,은,포장,두,번,하,고,매장,직접,방문,해서,먹,은,거,요,다이어터,들,한테,완전,추천,여",4,1,1,T,
1595,131,soon3926,5,"따스,한,추억,즐거운,경험,진짜,좋,네요",2,1,1,T,
1596,5012,빛의자녀,3.5,"맛있,어요",1,1,1,T,
1597,8437,청천흑우,4,굿,1,1,1,T,
1598,7516,Lyn,3,"괜찮,아요",-1,-1,1,F,
1599,3469,륭륭,5,"아이스,아메리카노,는,역시,스타,벅스",1,1,1,T,
1600,6145,캔따개,5,"성수,에서,몇,안,되,는,늦,게,까지,영업,하,는,카페,좌석,구성,이,다양,해서,좋,았,습니다,영수증,엔,없,지만,딸기,라테,가,맛있,어요",3,1,1,T,
1601,5168,kso****,4,"특색,있,는,창고,형,베이커리,카페,분위기,좋,음",2,1,1,T,
1602,5600,우개,4,"좋,아요",1,1,1,T,
1603,4696,g70****,5,"팡도르,성수,루프,탑",0,0,0,T,
1604,4269,부끄럼,3,"커피,는,제,가,좋,아,하,는,타입,은,아니,었,지만,케이크,맛있,어요,쌉싸름,한,커피,좋,아,하,시,는,분,들,이,맞,을,듯,한,커피",2,1,1,T,
1605,3024,EZc,5,"친절,해요,맛,이,좋,아요",2,1,1,T,
1606,8529,장유정,5,예뻐요,1,1,1,T,
1607,1581,Remy,5,"맛있,게,먹,었,습니다,감사,합니다",2,1,1,T,
1608,7341,alswklove,5,"분위기,와,커피,맛,최고,요",1,1,1,T,
1609,2633,아이,5,"맛있,어요,쌀,로,만든,베이커리,는,처음,먹,어,보,는,데,맛있,어요,사람,이,많,아,매장,에서,먹,는,것,은,대기,해야,해서,테이크아웃,했,어요",3,1,1,T,
1610,2486,할로,5,"맛있,었,어요,꼭,다시,가,서,많이,먹,어,볼,예정",2,1,1,T,
1611,300,하정현,5,"애피타이저,보리,차,가,너무,귀엽,날씨,좋,을,때,오,니까,더,좋,은,것,같,아요,레몬,젤라,또,가,너무,귀여워서,먹,기,아까워,요,사장,님,도,매우,친절,해요,성수,카페,오프,아이스,레몬,젤라,또",5,1,1,T,
1612,92,헤이소야,5,"힙합,과,귀여움,이,공존,하,는,카페,카페,는,물론,메뉴,까지,너무,귀엽,고,직원,분,들,도,친절,해서,좋,았,어요,서비스,로,주,신,보리,차,도,따뜻,하,고,고소",5,1,1,T,
1613,4616,sinae,4,"조용,하,고,넓,어요",2,1,1,T,
1614,6056,jee****,4,"분위기,좋,고,커피,도,맛있,어요,야외,자리,도,가을,에,너무,좋,아요",3,1,1,T,
1615,5829,miniemini,3.5,"옆,베이커리,가게,에서,조용히,마셔요",0,0,0,T,
1616,6705,jub****,4,"얼,그,레이로,티라미수,롤,맛있,어요",1,1,1,T,
1617,4993,마블지니,4.5,"고소미,버터,롤,진짜,고소,하,고,맛있,습니다,구성비,갑,메뉴,에,요,겉바속촉,제대로,입니다",4,1,1,T,
1618,5538,웁스,3,"무난,합니다",-1,-1,0,F,
1619,7428,태연,5,"넓,고,커피,도,굿",2,1,1,T,
1620,4315,sudin,4,"지나가,다,인테리어,가,예뻐서,들어갔,습니다,디저트,맛,은,무난,스콘,맛있,케이크,는,평범,아메리카노,는,보리,차,보다,연,해서,거의,무,향,이,었,습니다",0,0,0,T,
1621,335,다솜,4,"커피,는,그냥,그럭저럭,이,고요,레몬,소르,베,괜찮,았,어요",-3,-1,0,F,
1622,7744,팡이,4.5,"루프,탑,진짜,좋,아요,직원,분,들,도,친절,하,세요",2,1,1,T,
1623,6458,ish****,3.5,"좋,아요",1,1,1,T,
1624,7413,게으른냐옹,3,"규모,도,크,고,모던,한,분위기,딱,그,정도,큰,규모,의,카페,를,좋아하,지,않,아서,인지,전,그저,그렇,더라는,규모,가,큰,만큼,사람,도,많,고,조금,소란,스러운,편",0,0,-1,F,
1625,6259,k18****,3.5,"깔끔,하,고,좋,아요",2,1,1,T,
1626,2359,lit****,3.5,"굿,이,찾아갈,필요,없,는,쌀,케이크,집,인,것,같,아요,시트,랑,크림,은,좀,따로,노,는,느낌,쌀,시트랄,그런,건가요,티라미수,는,많이,달,고,설기,는,일반,디저트,당도",0,0,-1,F,
1627,3826,배나윤,5,"분위기,좋,고,아늑,하,고,케이크,도,맛있,어요",3,1,1,T,
1628,3899,베리엄마,5,"검색,해서,찾아왔,는데,주차,문의,도,친절,하,게,해,주,시,고,맛있,어",1,1,1,T,
1629,5837,이세호,5,"과일,처럼,상큼,한,커피",1,1,1,T,
1630,1796,hhj,5,"빵,종류,도,많,고,직원,분,들,친절,하,고,좋,아요",3,1,1,T,
1631,1258,또용잉,5,"맛있,어요",1,1,1,T,
1632,1792,긍정이,4.5,"친절,해요",1,1,1,T,
1633,638,phj****,4,"좋,아요",1,1,1,T,
1634,4972,zena,2.5,"가격,대비,는,음료,가,별로,였,어요,빵,은,종류,가,별로,안,남,아,있,어서,안,먹,었,고,공간,이,뭔가,옆,사람,이랑,간격,도,좁,은,편,이,었,고,그렇,다고,실내,가,예쁜,지도,모르,겠,어요,간판,이랑,빵,진열,돼,있,는,곳,만,예뻐요,그런데,가격,이,비싸,서,가격,값,못,하,는,느낌",-2,-1,-1,T,
1635,7421,누비,4,"분위기,좋,은,카페,예요,가격,은,좀,다른,곳,에,비해,비싸,지만,멋,스러운,곳,입니다",1,1,1,T,
1636,4577,냥이냥이,5,"주말,엔,시장,통,케이크,가,최고,예요",1,1,0,F,
1637,5807,tkw****,4,굿,1,1,1,T,
1638,4746,천양운집,3.5,"예전,보다,아메리카노,아쉬워,요",-1,-1,-1,T,
1639,5401,moo,5,"사람,이,많,은,것,만,빼,고,좋,아요",2,1,1,T,
1640,1472,Jjjuny,5,"맛있,어요",1,1,1,T,
1641,3192,papiron08,5,"리모,델,링,도,하,고,더,쾌적,해짐",1,1,1,T,
1642,3204,wdgai,5,"좋,어요",1,1,1,T,
1643,5334,쏘진,4,"슈거,팡도르,도,맛있,지만,새로,나온,인절미,팡도르,도",1,1,1,T,
1644,1332,햇쌀,4,굿,1,1,1,T,
1645,1168,홍연재,5,"새우,세,권,거주자,라,행복,해요",1,1,1,T,
1646,3809,상식녀,4,"좀,비싸,지만,빵,이,맛있,어요,다만,평일,은,인근,어디,든,주차,가,너무,힘듭니다",0,0,-1,F,
1647,4618,코코멍멍,5,"음료,나온,걸,못,듣,고,한참,지났,는데,새로,다시,만들,어,주,셨,어요,감사,합니다,제,실수,인데,테이블,간,간격,도,넓,고,자리,도,엄청,다양,하,게,여기저기,있,어요,밖,에선,작,아,보였,는데,엄청,넓,어요,밤,빵,은,위,에,연유,크림,이,바삭,하,게,발라져,있,어서,색다르,고,맛있,네요,초코,빵,은,소금,이,뿌려져,있,어,서,단,짠,단,짠,커피,랑,잘,어울려요,다,좋,은데,화장실,이,더,깨끗,하,면,완벽,할,거,같,아요",9,1,1,T,
1648,7617,riiinnn,5,"아메리카노,는,산미,가,있,네요,분위기,좋,고,이뻐요",1,1,1,T,
1649,7195,비니삥,5,"카페,메뉴,는,먹,어,봤,는데,음식,은,처음,먹,어,봤,어요,피자,랑,샐러드,먹,었,는데,너무,맛있,었,어요",1,1,1,T,
1650,4888,여왕,4.5,"좋,아요",1,1,1,T,
1651,2590,드,5,"초코,다쿠아즈,너무,달,고,맛나,요",1,1,1,T,
1652,5756,수묵,5,"아메리카노,정말,맛있,음,스피릿,머신",1,1,1,T,
1653,4897,이이이,2.5,"아이스,바닐라,라테,비추,요",-1,-1,-1,T,
1654,6479,7ebor,5,"커피,는,비싼,데,맛있,는,편,이,에요,공간,도,독특,하,니,볼,것,도,많,고,내부,사진,찍,기,도,좋,아요",3,1,1,T,
1655,2664,adorable18,4,굿,1,1,1,T,
1656,1954,호두안녕,4,"좋,아요",1,1,1,T,
1657,17,nic****,5,"친구,만나,서,다녀왔,는데,맛있,고,분위기,굿,입니다",3,1,1,T,
1658,1163,zza****,5,"이게,찐,크로,플,이,에요,진짜,너무,맛남,가격,비싸,다,생각,했,는데,다른,데,보다,15,배,는,커서,합당,하,다,생각,합니다,오늘,거의,마지막,물량,샀,는데,뭔가,짜릿,하,네,옄",2,1,1,T,
1659,8174,kty****,4,"커피,는,맛있,었,어요",1,1,1,T,
1660,7583,긍초록,2,"가격,비싼,편",-1,-1,-1,T,
1661,5989,jinee0726,5,"센터,커피,햇살,맛집",1,1,1,T,
1662,5261,bil****,5,"감사,합니다",1,1,1,T,
1663,4597,미니언,5,"카페,정말,예쁘,고,맛있,어요,분위기,정말,좋,아요",3,1,1,T,
1664,2909,아델,5,"언제나,잘,가,고,있,습니다",1,1,1,T,
1665,1721,할미새사촌,5,"굿,굿,시원,하,고,사이,틈,해요",1,1,1,T,
1666,5782,FeFe,5,"사장,님,인지,직원,분,인지,잘,생기,시,고,친절,하,세요,카페,문,부터,소품,하나,하나,과,하,지,않,고,멋있,어요,아이스크림,은,꿀맛,이,었,어요,모든,게,다,완벽,하,네요",5,1,1,T,
